StudentID,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours
8182,male,group D,high school,standard,none,married,regularly,yes,1.0,school_bus,< 5
8183,female,group A,associate's degree,free/reduced,none,married,sometimes,yes,4.0,private,< 5
8184,female,group C,some high school,free/reduced,completed,divorced,sometimes,no,1.0,school_bus,< 5
8185,female,group C,high school,standard,completed,married,sometimes,yes,1.0,school_bus,5 - 10
8187,male,group B,master's degree,free/reduced,completed,married,never,yes,1.0,private,5 - 10
8188,male,group D,some high school,standard,completed,divorced,regularly,yes,1.0,school_bus,5 - 10
8189,female,group E,some college,free/reduced,completed,divorced,never,yes,4.0,school_bus,5 - 10
8192,female,group E,some high school,standard,none,married,sometimes,yes,3.0,school_bus,> 10
8193,male,group B,master's degree,standard,none,single,sometimes,no,3.0,school_bus,5 - 10
8195,female,group B,some high school,free/reduced,completed,married,sometimes,yes,1.0,private,> 10
8196,male,group C,some high school,free/reduced,none,married,regularly,yes,3.0,school_bus,5 - 10
8197,male,group C,associate's degree,standard,completed,widowed,never,yes,3.0,private,5 - 10
8198,male,group E,some high school,free/reduced,none,divorced,sometimes,no,2.0,private,5 - 10
8200,female,group B,high school,standard,none,divorced,sometimes,no,2.0,school_bus,> 10
8201,male,group C,bachelor's degree,standard,none,married,never,yes,1.0,private,> 10
8202,female,group C,high school,free/reduced,none,single,sometimes,yes,4.0,private,5 - 10
8204,female,group D,associate's degree,standard,none,divorced,regularly,no,2.0,private,5 - 10
8205,female,group C,high school,free/reduced,none,divorced,sometimes,no,2.0,school_bus,5 - 10
8207,female,group E,master's degree,standard,completed,married,sometimes,yes,2.0,school_bus,> 10
8209,male,group D,some college,standard,completed,married,sometimes,yes,4.0,school_bus,5 - 10
8214,female,group E,bachelor's degree,standard,completed,married,never,yes,2.0,school_bus,< 5
8215,male,group C,bachelor's degree,standard,none,married,regularly,no,3.0,school_bus,< 5
8216,female,group B,some college,standard,completed,married,sometimes,no,2.0,private,< 5
8217,male,group B,associate's degree,standard,completed,married,sometimes,yes,1.0,school_bus,5 - 10
8218,female,group A,some college,standard,none,married,sometimes,no,1.0,school_bus,> 10
8219,male,group D,some college,free/reduced,none,married,never,yes,3.0,school_bus,5 - 10
8222,female,group C,bachelor's degree,standard,none,married,sometimes,yes,2.0,private,5 - 10
8224,female,group B,bachelor's degree,free/reduced,none,divorced,sometimes,yes,0.0,private,< 5
8227,male,group A,bachelor's degree,standard,none,married,regularly,yes,2.0,private,< 5
8228,male,group A,some high school,free/reduced,completed,married,regularly,yes,1.0,private,5 - 10
8230,male,group D,some college,free/reduced,none,married,never,yes,1.0,private,< 5
8231,female,group C,high school,standard,none,married,regularly,yes,7.0,school_bus,< 5
8232,male,group D,bachelor's degree,standard,none,single,regularly,yes,3.0,school_bus,5 - 10
8234,male,group D,some high school,free/reduced,none,divorced,regularly,yes,4.0,school_bus,5 - 10
8235,male,group B,associate's degree,standard,none,married,sometimes,no,1.0,school_bus,5 - 10
8237,female,group C,some college,standard,completed,married,sometimes,yes,1.0,school_bus,5 - 10
8241,female,group C,some high school,standard,none,married,regularly,yes,3.0,school_bus,5 - 10
8242,female,group D,some college,standard,completed,married,sometimes,no,1.0,school_bus,5 - 10
8243,male,group B,associate's degree,standard,none,single,sometimes,yes,1.0,school_bus,5 - 10
8244,male,group C,some high school,standard,none,widowed,never,yes,0.0,private,5 - 10
8245,male,group A,high school,standard,none,married,never,yes,2.0,school_bus,< 5
8246,female,group B,high school,free/reduced,none,divorced,sometimes,yes,5.0,private,< 5
8248,female,group C,some high school,standard,completed,married,sometimes,no,4.0,private,5 - 10
8249,male,group C,some high school,standard,none,married,regularly,yes,1.0,private,> 10
8251,male,group B,master's degree,standard,none,divorced,regularly,yes,3.0,private,< 5
8252,male,group D,some college,standard,completed,single,regularly,yes,0.0,school_bus,> 10
8253,male,group D,bachelor's degree,free/reduced,none,married,never,yes,2.0,private,> 10
8255,female,group A,high school,standard,completed,married,never,no,3.0,private,> 10
8256,female,group C,high school,standard,none,married,sometimes,yes,0.0,private,5 - 10
8263,male,group D,associate's degree,standard,none,single,sometimes,yes,3.0,school_bus,> 10
8264,female,group C,master's degree,standard,completed,divorced,sometimes,no,1.0,school_bus,< 5
8265,female,group B,some college,free/reduced,completed,married,sometimes,yes,4.0,private,5 - 10
8266,female,group D,master's degree,free/reduced,completed,single,regularly,yes,4.0,private,5 - 10
8267,male,group D,bachelor's degree,standard,completed,married,regularly,yes,1.0,school_bus,< 5
8269,female,group D,master's degree,free/reduced,completed,single,sometimes,yes,1.0,school_bus,< 5
8270,male,group C,some college,free/reduced,completed,married,regularly,yes,0.0,school_bus,< 5
8271,female,group C,some college,standard,none,single,sometimes,yes,2.0,school_bus,< 5
8272,female,group B,associate's degree,standard,completed,single,never,yes,1.0,school_bus,5 - 10
8273,female,group B,associate's degree,free/reduced,completed,single,sometimes,no,1.0,private,> 10
8274,male,group B,bachelor's degree,standard,none,divorced,never,no,3.0,school_bus,< 5
8275,female,group C,high school,standard,none,married,sometimes,yes,3.0,school_bus,> 10
8277,female,group B,some college,free/reduced,completed,single,sometimes,yes,0.0,private,5 - 10
8278,female,group D,high school,standard,none,married,regularly,no,1.0,private,5 - 10
8280,male,group B,some college,standard,none,married,sometimes,yes,1.0,private,< 5
8281,female,group B,high school,standard,completed,divorced,sometimes,no,4.0,private,> 10
8284,female,group B,some high school,free/reduced,none,married,sometimes,yes,0.0,school_bus,> 10
8285,female,group C,high school,free/reduced,none,married,sometimes,yes,3.0,school_bus,5 - 10
8287,female,group B,bachelor's degree,standard,completed,married,sometimes,no,2.0,school_bus,5 - 10
8289,female,group D,some college,standard,none,married,sometimes,yes,0.0,school_bus,5 - 10
8290,male,group C,some high school,free/reduced,none,married,regularly,no,5.0,private,> 10
8293,female,group A,some high school,free/reduced,none,married,sometimes,yes,1.0,private,5 - 10
8294,male,group B,master's degree,standard,completed,married,never,yes,1.0,private,5 - 10
8295,male,group A,master's degree,free/reduced,completed,married,regularly,no,2.0,private,5 - 10
8296,male,group B,high school,free/reduced,none,married,sometimes,no,1.0,school_bus,> 10
8298,female,group C,some high school,free/reduced,none,married,sometimes,no,3.0,private,5 - 10
8302,male,group C,some high school,free/reduced,completed,married,never,yes,0.0,school_bus,5 - 10
8303,male,group D,bachelor's degree,free/reduced,completed,single,sometimes,yes,1.0,school_bus,> 10
8304,male,group C,associate's degree,standard,completed,single,sometimes,no,2.0,private,5 - 10
8308,female,group A,bachelor's degree,standard,none,married,regularly,yes,0.0,school_bus,5 - 10
8310,male,group D,some high school,free/reduced,none,married,never,no,2.0,school_bus,5 - 10
8312,male,group C,master's degree,standard,completed,married,sometimes,no,1.0,private,> 10
8313,female,group E,high school,free/reduced,completed,married,sometimes,yes,1.0,private,< 5
8314,male,group B,associate's degree,standard,completed,single,never,no,5.0,private,< 5
8316,male,group C,bachelor's degree,standard,none,married,never,yes,0.0,private,< 5
8318,female,group E,some college,standard,none,married,sometimes,yes,3.0,school_bus,< 5
8319,male,group D,some college,free/reduced,completed,married,sometimes,yes,3.0,school_bus,> 10
8321,male,group D,some college,standard,none,divorced,regularly,yes,3.0,private,5 - 10
8322,male,group C,bachelor's degree,standard,none,married,sometimes,yes,0.0,school_bus,< 5
8323,male,group D,associate's degree,free/reduced,none,divorced,never,yes,0.0,school_bus,5 - 10
8325,male,group D,some college,standard,completed,married,sometimes,yes,1.0,school_bus,< 5
8327,female,group C,high school,free/reduced,none,married,regularly,no,1.0,private,< 5
8328,female,group C,bachelor's degree,standard,none,married,sometimes,yes,3.0,private,< 5
8330,male,group D,some college,free/reduced,none,married,regularly,no,3.0,private,> 10
8332,female,group B,some high school,standard,completed,married,regularly,yes,3.0,school_bus,> 10
8334,female,group C,some high school,standard,none,single,sometimes,yes,2.0,private,< 5
8335,female,group D,some college,standard,none,divorced,sometimes,yes,1.0,school_bus,< 5
8337,male,group C,some high school,free/reduced,none,married,sometimes,no,1.0,school_bus,5 - 10
8338,female,group D,master's degree,standard,completed,single,never,no,4.0,school_bus,< 5
8341,female,group C,bachelor's degree,free/reduced,none,married,sometimes,yes,3.0,private,5 - 10
8342,male,group E,some college,free/reduced,none,divorced,regularly,yes,2.0,private,5 - 10
8344,male,group E,master's degree,free/reduced,none,single,sometimes,yes,0.0,school_bus,< 5
8345,male,group D,some high school,standard,completed,married,regularly,no,4.0,private,< 5
8346,male,group C,master's degree,standard,completed,divorced,regularly,yes,0.0,school_bus,5 - 10
8348,male,group D,bachelor's degree,free/reduced,none,married,regularly,yes,2.0,school_bus,> 10
8349,female,group C,some college,standard,none,married,regularly,yes,1.0,school_bus,< 5
8350,female,group C,some high school,standard,none,single,sometimes,yes,3.0,private,> 10
8357,male,group E,high school,free/reduced,none,single,regularly,yes,3.0,school_bus,< 5
8358,female,group D,some college,free/reduced,completed,married,sometimes,no,3.0,private,5 - 10
8359,female,group E,associate's degree,standard,none,single,regularly,yes,1.0,school_bus,5 - 10
8362,male,group C,associate's degree,standard,none,married,sometimes,yes,1.0,private,< 5
8364,female,group D,some college,standard,completed,married,sometimes,yes,2.0,school_bus,5 - 10
8368,male,group D,associate's degree,free/reduced,none,divorced,regularly,yes,0.0,school_bus,5 - 10
8369,female,group B,master's degree,standard,none,divorced,regularly,yes,0.0,school_bus,< 5
8371,female,group B,master's degree,free/reduced,none,married,sometimes,no,2.0,school_bus,> 10
8372,male,group D,high school,standard,none,married,sometimes,yes,0.0,school_bus,< 5
8373,female,group D,master's degree,standard,none,divorced,never,no,2.0,private,> 10
8375,female,group D,some college,free/reduced,completed,divorced,sometimes,no,4.0,private,5 - 10
8381,female,group D,some college,standard,none,married,regularly,no,5.0,private,< 5
8384,female,group D,high school,free/reduced,completed,married,sometimes,no,1.0,school_bus,5 - 10
8385,female,group C,bachelor's degree,free/reduced,none,widowed,sometimes,yes,0.0,school_bus,5 - 10
8387,male,group D,high school,standard,none,married,regularly,yes,3.0,school_bus,< 5
8388,female,group D,some college,free/reduced,none,married,never,yes,2.0,school_bus,5 - 10
8389,male,group B,master's degree,standard,none,divorced,never,yes,0.0,school_bus,5 - 10
8391,male,group C,some high school,standard,none,divorced,regularly,yes,3.0,private,5 - 10
8392,female,group B,associate's degree,free/reduced,completed,divorced,never,no,1.0,private,< 5
8393,female,group C,some high school,standard,none,married,regularly,yes,0.0,school_bus,5 - 10
8396,male,group D,some college,standard,none,married,never,yes,1.0,private,< 5
8397,female,group B,some high school,standard,none,married,regularly,no,1.0,school_bus,< 5
8398,male,group D,associate's degree,standard,completed,married,sometimes,no,1.0,private,< 5
8400,female,group C,some high school,standard,completed,divorced,regularly,yes,2.0,private,5 - 10
8402,female,group B,some college,standard,none,married,sometimes,yes,6.0,private,5 - 10
8403,female,group B,some high school,free/reduced,completed,divorced,sometimes,yes,2.0,private,5 - 10
8404,male,group C,bachelor's degree,free/reduced,completed,married,never,yes,0.0,private,5 - 10
8405,female,group B,associate's degree,free/reduced,none,married,regularly,yes,2.0,school_bus,5 - 10
8406,female,group C,high school,standard,none,married,never,yes,5.0,private,> 10
8410,female,group D,some high school,standard,none,married,sometimes,yes,2.0,school_bus,< 5
8411,female,group D,associate's degree,standard,completed,married,regularly,no,3.0,school_bus,5 - 10
8412,male,group C,associate's degree,standard,none,divorced,regularly,yes,0.0,private,< 5
8413,female,group C,master's degree,standard,completed,single,sometimes,yes,0.0,school_bus,5 - 10
8414,male,group A,high school,standard,none,married,sometimes,no,4.0,private,> 10
8415,male,group B,some college,standard,none,married,sometimes,yes,6.0,private,5 - 10
8416,male,group C,master's degree,standard,none,married,sometimes,no,3.0,private,> 10
8417,male,group A,bachelor's degree,standard,completed,single,regularly,yes,1.0,private,< 5
